PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,Unnamed: 0,StartUpCost_pu,NoLoadCost_pu,Nunits,CHPPowerLossFactor,CHPMaxHeat,InitialPower,Type,JRC_id,RampUpMax,RampDownMax,RampStartUpMaximum,RampShutDownMaximum,CostFixed
1249.0,DispaSET WindOn_BE,BE,WTON,WIN,1.0,0.0,0.0,0.1080864692,0.1080864692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1412.0,DispaSET FossilGas_BE1,BE,COMC,GAS,0.525,5.0,1.0,0.0079107649,0.0079107649,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
448.0,DispaSET Biomass_BE,BE,STUR,BIO,0.45,8.0,6.0,0.0111607143,0.0111607143,2000.0,0.0,0.0,0.2,0.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,
500.0,DispaSET FossilGas_BE2,BE,COMC,GAS,0.525,5.0,1.0,0.02234,0.02234,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
500.0,DispaSET FossilGas_BE3,BE,COMC,GAS,0.525,5.0,1.0,0.02234,0.02234,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
1046.0,TIHANGE 3,BE,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1038.0,DOEL 4,BE,STUR,NUC,0.405,24.0,24.0,0.0033044316,0.0033044316,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1008.0,TIHANGE 2,BE,STUR,NUC,0.405,24.0,24.0,0.0034027778,0.0034027778,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1006.0,DOEL 3,BE,STUR,NUC,0.405,24.0,24.0,0.0034095427,0.0034095427,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
690.0,COO II T,BE,HPHS,WAT,0.86,0.0,0.0,0.4347826087,0.4347826087,0.0,0.0,0.0,0.0,0.86,0.0,0.0,,,3105.0,0.0,690.0,0.86,,,,,,,,,,,,,,
481.0,TIHANGE 1N,BE,STUR,NUC,0.405,24.0,24.0,0.0071309771,0.0071309771,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
481.0,TIHANGE 1S,BE,STUR,NUC,0.405,24.0,24.0,0.0071309771,0.0071309771,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
474.0,COO I T,BE,HPHS,WAT,0.86,0.0,0.0,0.6329113924,0.6329113924,0.0,0.0,0.0,0.0,0.86,0.0,0.0,,,2133.0,0.0,474.0,0.86,,,,,,,,,,,,,,
465.0,DROGENBOS TGV,BE,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
465.0,HERDERSBRUG STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
451.0,Amercoeur 1 R TGV,BE,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
433.0,DOEL 1,BE,STUR,NUC,0.405,24.0,24.0,0.0079214781,0.0079214781,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
433.0,DOEL 2,BE,STUR,NUC,0.405,24.0,24.0,0.0079214781,0.0079214781,200000.0,0.0,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
422.0,T-power Beringen,BE,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
405.0,Marcinelle Energie (Carsid),BE,COMC,GAS,0.525,5.0,1.0,0.0275802469,0.0275802469,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
384.0,Zandvliet Power,BE,COMC,GAS,0.525,5.0,1.0,0.0290885417,0.0290885417,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
376.0,ESCH-SUR-ALZETTE STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0297074468,0.0297074468,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
357.0,RINGVAART STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0312885154,0.0312885154,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
350.0,SAINT-GHISLAIN STEG,BE,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
315.0,Zelzate 2 Knippegroen,BE,COMC,GAS,0.525,5.0,1.0,0.0354603175,0.0354603175,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
144.0,PLATE TAILLE T,BE,HPHS,WAT,0.86,0.0,0.0,2.0833333333,2.0833333333,0.0,0.0,0.0,0.0,0.86,0.0,0.0,,,648.0,0.0,144.0,0.86,,,,,,,,,,,,,,
140.0,Scheldelaan Exxonmobil,BE,COMC,GAS,0.525,5.0,1.0,0.0797857143,0.0797857143,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
138.0,INESCO WKK,BE,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
2953.0,DispaSET PHOT_BE,BE,PHOT,SUN,1.0,0.0,0.0,0.3047748053,0.3047748053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1249.0,DispaSET WindOn_BE,BE,WTON,WIN,1.0,0.0,0.0,0.1080864692,0.1080864692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1412.0,DispaSET FossilGas_BE1,BE,COMC,GAS,0.525,5.0,1.0,0.0079107649,0.0079107649,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
500.0,DispaSET FossilGas_BE2,BE,COMC,GAS,0.525,5.0,1.0,0.02234,0.02234,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
500.0,DispaSET FossilGas_BE3,BE,COMC,GAS,0.525,5.0,1.0,0.02234,0.02234,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
177.3825,BE_STUR_BIO,BE,STUR,BIO,0.46,4.0,6.0,0.02,0.02,,,1.3,0.35,0.35,1.0,0.0,back-pressure,1.0,,,,,BE_STUR_BIO,120,12.5,4.0,0.0,177.3825,,,,,,,,
419.3196257,BE_COMC_GAS,BE,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,,0.0,0.36,0.57,1.0,0.42,,,,,,,BE_COMC_GAS,55,0.0,10.0,,,,,,,,,,
62.14423604,BE_GTUR_GAS,BE,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,BE_GTUR_GAS,0,0.0,18.0,,,,,,,,,,
121.6621253,BE_STUR_HRD,BE,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,,0.0,0.3,0.46,2.0,0.81,,,,,,,BE_STUR_HRD,65,0.0,1.0,,,,,,,,,,
986.5,BE_STUR_NUC,BE,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,,0.0,0.5,1.0,12.0,0.0,,,,,,,BE_STUR_NUC,300,0.0,6.0,,,,,,,,,,
3087.0,BE_PHOT_SUN,BE,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,BE_PHOT_SUN,0,0.0,1.0,,,,,,,,,,
1308.0,BE_HPHS_WAT,BE,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,,0.0,0.0,1.0,0.0,0.0,,,6000.0,0.0,1308.0,0.8,BE_HPHS_WAT,0,0.0,1.0,,,,,,,,,,
712.2,BE_WTOF_WIN,BE,WTOF,WIN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,BE_WTOF_WIN,0,0.0,1.0,,,,,,,,,,
1580.0,BE_WTON_WIN,BE,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,BE_WTON_WIN,0,0.0,1.0,,,,,,,,,,
42.70363094,BE_STUR_WST,BE,STUR,WST,0.2,0.0,0.0,0.02,0.02,,,0.0,0.0,0.2,0.0,0.0,,,,,,,BE_STUR_WST,0,0.0,4.0,,,,,,,,,,
3000.0,KW Janschwalde,DE,STUR,LIG,0.385,8.0,6.0,0.0016666667,0.0016666667,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
2484.0,KW Boxberg,DE,STUR,LIG,0.385,8.0,6.0,0.0020128824,0.0020128824,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
1782.0,KW Lippendorf,DE,STUR,LIG,0.385,8.0,6.0,0.0028058361,0.0028058361,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
1600.0,KW Moorburg,DE,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
1524.0,KW Schwarze Pumpe,DE,STUR,LIG,0.385,8.0,6.0,0.0032808399,0.0032808399,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
1060.0,PSW Goldisthal,DE,HPHS,WAT,0.86,0.0,0.0,0.2830188679,0.2830188679,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,6678.0,0.0,1060.0,0.86,,,,,,,,,,,,,,
900.0,Schkopau,DE,STUR,LIG,0.385,8.0,6.0,0.0055555556,0.0055555556,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
870.0,PSW Markersbach,DE,HPHS,WAT,0.86,0.0,0.0,0.3448275862,0.3448275862,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,5481.0,0.0,870.0,0.86,,,,,,,,,,,,,,
564.0,HKW Reuter West,DE,STUR,HRD,0.395,8.0,6.0,0.0088652482,0.0088652482,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
514.0,Kraftwerk Rostock,DE,STUR,HRD,0.395,8.0,6.0,0.0097276265,0.0097276265,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
444.0,Heizkraftwerk Mitte,DE,COMC,GAS,0.525,5.0,1.0,0.0251576577,0.0251576577,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
359.0,Industriekraftwerk PCK,DE,STUR,OIL,0.41,8.0,6.0,0.0139275766,0.0139275766,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
336.0,Windpark Baltic 1 and 2,DE,WTOF,WIN,1.0,0.0,0.0,0.4166666667,0.4166666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
320.0,PSW Hohenwarte II,DE,HPHS,WAT,0.86,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,2016.0,0.0,320.0,0.86,,,,,,,,,,,,,,
314.0,HKW Tiefstack,DE,STUR,HRD,0.395,8.0,6.0,0.0159235669,0.0159235669,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
300.0,Thyrow,DE,COMC,GAS,0.525,5.0,1.0,0.0372333333,0.0372333333,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
288.0,HKW Lichterfelde,DE,COMC,GAS,0.525,5.0,1.0,0.0387847222,0.0387847222,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
276.0,Wilmersdorf,DE,STUR,OIL,0.41,8.0,6.0,0.018115942,0.018115942,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
270.0,Heizkraftwerk Nossener Bruecke,DE,COMC,GAS,0.525,5.0,1.0,0.0413703704,0.0413703704,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
256.0,Brunsb??ttel,DE,STUR,OIL,0.41,8.0,6.0,0.01953125,0.01953125,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
250.0,HKW Wedel,DE,STUR,HRD,0.395,8.0,6.0,0.02,0.02,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
213.0,Charlottenburg,DE,COMC,GAS,0.525,5.0,1.0,0.0524413146,0.0524413146,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
167.0,HKW Nord 2,DE,COMC,GAS,0.525,5.0,1.0,0.0668862275,0.0668862275,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
164.0,HKW Klingenberg,DE,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
160.0,HKW Reuter,DE,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
152.0,Ahrensfelde,DE,COMC,GAS,0.525,5.0,1.0,0.0734868421,0.0734868421,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
140.0,Moabit,DE,STUR,HRD,0.395,8.0,6.0,0.0357142857,0.0357142857,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
120.0,PSW Geesthacht,DE,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,756.0,0.0,120.0,0.86,,,,,,,,,,,,,,
1824.0,Vorarlberger Illwerke AG,DE,HPHS,WAT,0.86,0.0,0.0,0.1644736842,0.1644736842,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,11491.2,0.0,1824.0,0.86,,,,,,,,,,,,,,
1402.0,Kernkraftwerk Philippsburg,DE,STUR,NUC,0.405,24.0,24.0,0.002446505,0.002446505,200000.0,0.0,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
1347.0,Rheinhafen-Dampfkraftwerk Karlsruhe,DE,STUR,HRD,0.395,8.0,6.0,0.0037119525,0.0037119525,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
1310.0,Kernkraftwerk Neckarwestheim,DE,STUR,NUC,0.405,24.0,24.0,0.0026183206,0.0026183206,200000.0,0.0,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
1022.0,HKW Altbach/Deizisau,DE,STUR,HRD,0.395,8.0,6.0,0.0048923679,0.0048923679,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
778.0,Heizkraftwerk Heilbronn,DE,STUR,HRD,0.395,8.0,6.0,0.0064267352,0.0064267352,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
455.0,Schluchseewerk AG 1,DE,HPHS,WAT,0.86,0.0,0.0,0.6593406593,0.6593406593,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,2866.5,0.0,455.0,0.86,,,,,,,,,,,,,,
353.0,Rheinhafen-Dampfkraftwerk Karlsruhe 2,DE,COMC,GAS,0.525,5.0,1.0,0.0316430595,0.0316430595,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
235.0,Schluchseewerk AG 2,DE,HPHS,WAT,0.86,0.0,0.0,1.2765957447,1.2765957447,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,1480.5,0.0,235.0,0.86,,,,,,,,,,,,,,
180.0,Schluchseewerk AG 3,DE,HPHS,WAT,0.86,0.0,0.0,1.6666666667,1.6666666667,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,1134.0,0.0,180.0,0.86,,,,,,,,,,,,,,
178.0,Heizkraftwerk Stuttgart-Manster,DE,STUR,WST,0.465,7.335,7.335,1.8134831461,1.8134831461,0.0,0.0,0.0,0.3,0.465,0.0,0.0,,,,,,,,,,,,,,,,,,,,
146.0,Rheinkraftwerk Iffezheim,DE,HROR,WAT,1.0,0.0,0.0,1.5068493151,1.5068493151,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
136.0,Kraftwerk Walheim,DE,STUR,OIL,0.41,8.0,6.0,0.0367647059,0.0367647059,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
106.0,KW Laufenburg,DE,HROR,WAT,1.0,0.0,0.0,2.0754716981,2.0754716981,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
100.0,KW Rheinfelden DE,DE,HROR,WAT,1.0,0.0,0.0,2.2,2.2,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
1811.0,Irsching,DE,COMC,GAS,0.525,5.0,1.0,0.0061678631,0.0061678631,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
1410.0,Isar 2,DE,STUR,NUC,0.405,24.0,24.0,0.0024326241,0.0024326241,200000.0,0.0,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
1410.0,Brokdorf,DE,STUR,NUC,0.405,24.0,24.0,0.0024326241,0.0024326241,200000.0,0.0,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
1360.0,Grohnde,DE,STUR,NUC,0.405,24.0,24.0,0.0025220588,0.0025220588,200000.0,0.0,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
1132.0,Staudinger,DE,STUR,HRD,0.395,8.0,6.0,0.0044169611,0.0044169611,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
875.0,Heyden,DE,STUR,HRD,0.395,8.0,6.0,0.0057142857,0.0057142857,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
823.0,Franken I,DE,COMC,GAS,0.525,5.0,1.0,0.0135722965,0.0135722965,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
772.0,Ingolstadt,DE,STUR,OIL,0.41,8.0,6.0,0.0064766839,0.0064766839,35280.965,0.0,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
757.0,Wilhelmshaven,DE,STUR,HRD,0.395,8.0,6.0,0.0066050198,0.0066050198,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
720.0,Kraftwerk Wilhelmshaven,DE,STUR,HRD,0.395,8.0,6.0,0.0069444444,0.0069444444,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
690.0,KW Mehrum (KWM),DE,STUR,HRD,0.395,8.0,6.0,0.0072463768,0.0072463768,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
500.0,KW Silz,DE,HDAM,WAT,0.85,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,295000.0,0.0,0.0,0.86,,,,,,,,,,,,,,
480.0,Waldeck II,DE,HPHS,WAT,0.86,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,3024.0,0.0,480.0,0.86,,,,,,,,,,,,,,
472.0,Kraftwerk Zolling,DE,STUR,HRD,0.395,8.0,6.0,0.0105932203,0.0105932203,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
427.0,KW Hafen,DE,STUR,HRD,0.395,8.0,6.0,0.0117096019,0.0117096019,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
400.0,Sued GuD2,DE,COMC,GAS,0.525,5.0,1.0,0.027925,0.027925,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
400.0,Global Tech I,DE,WTOF,WIN,1.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
352.0,Kraftwerk Buschhaus,DE,STUR,LIG,0.385,8.0,6.0,0.0142045455,0.0142045455,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
345.0,Kraftwerk Farge,DE,STUR,HRD,0.395,8.0,6.0,0.0144927536,0.0144927536,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
333.0,Nord 2,DE,STUR,HRD,0.395,8.0,6.0,0.015015015,0.015015015,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
323.0,Kiel,DE,STUR,HRD,0.395,8.0,6.0,0.0154798762,0.0154798762,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
321.0,Huntorf,DE,COMC,GAS,0.525,5.0,1.0,0.0347975078,0.0347975078,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
312.0,Borkum Riffgrund I,DE,WTOF,WIN,1.0,0.0,0.0,0.4487179487,0.4487179487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
298.0,Sued GuD1,DE,COMC,GAS,0.525,5.0,1.0,0.0374832215,0.0374832215,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
289.0,KW Kahtai,DE,HPHS,WAT,0.86,0.0,0.0,1.0380622837,1.0380622837,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,1820.7,0.0,289.0,0.86,,,,,,,,,,,,,,
288.0,OWP Butendiek,DE,WTOF,WIN,1.0,0.0,0.0,0.4861111111,0.4861111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
288.0,DanTysk,DE,WTOF,WIN,1.0,0.0,0.0,0.4861111111,0.4861111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
288.0,Offshore Windpark,DE,WTOF,WIN,1.0,0.0,0.0,0.4861111111,0.4861111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
288.0,Amrumbank West,DE,WTOF,WIN,1.0,0.0,0.0,0.4861111111,0.4861111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
277.0,HKW West,DE,STUR,HRD,0.395,8.0,6.0,0.0180505415,0.0180505415,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
272.0,GKW Hannover (GKH),DE,STUR,HRD,0.395,8.0,6.0,0.0183823529,0.0183823529,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
267.0,KW Hastedt,DE,COMC,GAS,0.525,5.0,1.0,0.041835206,0.041835206,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
230.0,Heizkraftwerk Linden (GKL),DE,COMC,GAS,0.525,5.0,1.0,0.0485652174,0.0485652174,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
228.0,PSW Erzhausen,DE,HPHS,WAT,0.86,0.0,0.0,1.3157894737,1.3157894737,0.0,0.0,0.0,0.0,0.86,0.3,0.0,,,1436.4,0.0,228.0,0.86,,,,,,,,,,,,,,
227.0,Kraftwerk HKW West,DE,STUR,HRD,0.395,8.0,6.0,0.0220264317,0.0220264317,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
200.0,Windpark Trianel Borkum West,DE,WTOF,WIN,1.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
160.0,Gemeinschaftskraftwerk Burghausen,DE,COMC,GAS,0.525,5.0,1.0,0.0698125,0.0698125,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
150.0,KW Mittelsbueren,DE,COMC,GAS,0.525,5.0,1.0,0.0744666667,0.0744666667,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
147.0,Windpark Havelland,DE,WTON,WIN,1.0,0.0,0.0,0.9183673469,0.9183673469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
124.0,HKW Niederrad,DE,COMC,GAS,0.525,5.0,1.0,0.0900806452,0.0900806452,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
123.0,HKW Nord 1,DE,STUR,HRD,0.395,8.0,6.0,0.0406504065,0.0406504065,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
113.0,Offshore-Windpark RIFFGAT,DE,WTOF,WIN,1.0,0.0,0.0,1.2389380531,1.2389380531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
100.0,KW Herrenhausen (KWH),DE,COMC,GAS,0.525,5.0,1.0,0.1117,0.1117,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
4179.0,Neurath,DE,STUR,LIG,0.385,8.0,6.0,0.0011964585,0.0011964585,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
3366.0,Niederau??em,DE,STUR,LIG,0.385,8.0,6.0,0.0014854427,0.0014854427,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
2572.0,Gundremmingen,DE,STUR,NUC,0.405,24.0,24.0,0.0013335925,0.0013335925,200000.0,0.0,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
2426.0,Weisweiler,DE,STUR,LIG,0.385,8.0,6.0,0.0020610058,0.0020610058,136849.915,0.0,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
