Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption
NO_WTON_WIN,NO_WTON_WIN,868.0,1.0,NO,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
PL_COMC_GAS,PL_COMC_GAS,384.4183578477005,2.0,PL,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,
PL_STUR_HRD,PL_STUR_HRD,739.1452,25.0,PL,,,STUR,HRD,0.46,8.0,8.0,0.0177777777777778,0.0177777777777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,
PL_STUR_LIG,PL_STUR_LIG,706.9183333333335,12.0,PL,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.56164383561645,0.0,0.389,0.4075,5.0,1.0499999999999998,,,,,,,,,,,,,,
PL_PHOT_SUN,PL_PHOT_SUN,186.0,1.0,PL,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
PL_HPHS_WAT,PL_HPHS_WAT,1770.12,1.0,PL,,,HPHS,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,8850.599999999999,0.0,1770.12,0.8,,
PL_WTON_WIN,PL_WTON_WIN,5697.0,1.0,PL,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
PT_STUR_BIO,PT_STUR_BIO,161.9204087,2.0,PT,,,STUR,BIO,0.46,4.0,6.0,0.02,0.02,,12.5,1.3,0.35,0.35,1.0,0.0,back-pressure,1.0,0.0,161.9204087,,,,,,,,,,
PT_COMC_GAS,PT_COMC_GAS,394.2800561,9.0,PT,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,
PT_GTUR_GAS,PT_GTUR_GAS,58.04818301,7.0,PT,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,
PT_ICEN_GAS,PT_ICEN_GAS,9.815312958,38.0,PT,,,ICEN,GAS,0.49,0.0,0.0,1.0,1.0,,0.0,0.0,0.3,0.49,0.0,0.489795918,,,,,,,,,,,,,,
PT_STUR_GAS,PT_STUR_GAS,61.69426771,1.0,PT,,,STUR,GAS,0.38,0.0,0.0,0.02,0.02,,0.0,0.0,0.4,0.38,0.0,0.0,,,,,,,,,,,,,,
PT_STUR_HRD,PT_STUR_HRD,585.3333333,3.0,PT,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,
PT_PHOT_SUN,PT_PHOT_SUN,439.0,1.0,PT,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
PT_HROR_WAT,PT_HROR_WAT,2986.8,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
PT_HPHS_WAT,PT_HPHS_WAT,3134.3,1.0,PT,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,2897771.0,0.0,1623.4,0.8,,
PT_WTON_WIN,PT_WTON_WIN,5045.0,1.0,PT,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
RO_COMC_GAS,RO_COMC_GAS,327.0203994877031,4.0,RO,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,
RO_GTUR_GAS,RO_GTUR_GAS,60.35244946221105,3.0,RO,,,GTUR,GAS,0.425,0.0,0.0,0.166666666666667,0.166666666666667,,0.0,0.0,0.2,0.425,0.166666666666667,0.564705882352941,,,,,,,,,,,,,,
RO_STUR_GAS,RO_STUR_GAS,116.89023661091991,29.0,RO,,,STUR,GAS,0.38,0.0,0.0,0.02,0.02,,0.0,0.0,0.4,0.38,0.0,0.0,,,,,,,,,,,,,,
RO_STUR_HRD,RO_STUR_HRD,478.6376811594203,2.0,RO,,,STUR,HRD,0.46,8.0,8.0,0.0177777777777778,0.0177777777777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,
RO_STUR_LIG,RO_STUR_LIG,757.6666666666666,6.0,RO,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.56164383561645,0.0,0.389,0.4075,5.0,1.0499999999999998,,,,,,,,,,,,,,
RO_STUR_NUC,RO_STUR_NUC,649.0,2.0,RO,,,STUR,NUC,1.0,24.0,24.0,0.0033333333333333,0.0033333333333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,
RO_PHOT_SUN,RO_PHOT_SUN,1301.0,1.0,RO,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
RO_HDAM_WAT,RO_HDAM_WAT,4006.0,1.0,RO,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,2641200.0,0.0,0.0,0.8,,
RO_HROR_WAT,RO_HROR_WAT,2697.0,1.0,RO,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
RO_WTON_WIN,RO_WTON_WIN,2965.0,1.0,RO,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
SE_STUR_NUC,SE_STUR_NUC,987.7777777777778,9.0,SE,,,STUR,NUC,1.0,24.0,24.0,0.0033333333333333,0.0033333333333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,
SE_HDAM_WAT,SE_HDAM_WAT,15917.0,1.0,SE,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,30694000.0,0.0,0.0,0.8,,
SE_WTON_WIN,SE_WTON_WIN,5493.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
SE_STUR_OTH,SE_STUR_OTH,148.74139844617096,53.0,SE,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,
SI_COMC_GAS,SI_COMC_GAS,118.18141297080454,1.0,SI,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,
SI_GTUR_GAS,SI_GTUR_GAS,60.65395268871979,6.0,SI,,,GTUR,GAS,0.425,0.0,0.0,0.166666666666667,0.166666666666667,,0.0,0.0,0.2,0.425,0.166666666666667,0.564705882352941,,,,,,,,,,,,,,
SI_STUR_LIG,SI_STUR_LIG,460.5,2.0,SI,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.56164383561645,0.0,0.389,0.4075,5.0,1.0499999999999998,,,,,,,,,,,,,,
SI_STUR_NUC,SI_STUR_NUC,696.0,1.0,SI,,,STUR,NUC,1.0,24.0,24.0,0.0033333333333333,0.0033333333333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,
SI_PHOT_SUN,SI_PHOT_SUN,263.0,1.0,SI,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
SI_HROR_WAT,SI_HROR_WAT,1116.0,1.0,SI,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
SI_HPHS_WAT,SI_HPHS_WAT,180.0,1.0,SI,,,HPHS,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,2600.0,0.0,180.0,0.8,,
SK_STUR_BIO,SK_STUR_BIO,112.0,2.0,SK,,,STUR,BIO,0.46,4.0,6.0,0.02,0.02,,12.5,1.3,0.35,0.35,1.0,0.0,back-pressure,1.0,0.0,112.0,,,,,,,,,,
SK_COMC_GAS,SK_COMC_GAS,384.8166723,2.0,SK,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,
SK_GTUR_GAS,SK_GTUR_GAS,62.49580228,4.0,SK,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,
SK_STUR_HRD,SK_STUR_HRD,105.4166667,1.0,SK,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,
SK_STUR_LIG,SK_STUR_LIG,458.0,1.0,SK,,,STUR,LIG,0.393,8.0,8.0,0.01520979,0.017482517,,12.56164384,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,
SK_STUR_NUC,SK_STUR_NUC,970.0,2.0,SK,,,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,
SK_PHOT_SUN,SK_PHOT_SUN,530.0,1.0,SK,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
SK_HROR_WAT,SK_HROR_WAT,1303.0,1.0,SK,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
SK_HPHS_WAT,SK_HPHS_WAT,1234.0,1.0,SK,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1735630.76,0.0,916.0,0.8,,
SK_STUR_OTH,SK_STUR_OTH,138.3529412,3.0,SK,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,
UK_STUR_BIO,UK_STUR_BIO,159.1436212,2.0,UK,,,STUR,BIO,0.46,4.0,6.0,0.02,0.02,,12.5,1.3,0.35,0.35,1.0,0.0,back-pressure,1.0,0.0,159.1436212,,,,,,,,,,
UK_COMC_GAS,UK_COMC_GAS,414.0198211,60.0,UK,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,
UK_GTUR_GAS,UK_GTUR_GAS,60.13424818,11.0,UK,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,
UK_ICEN_GAS,UK_ICEN_GAS,9.680959146,13.0,UK,,,ICEN,GAS,0.49,0.0,0.0,1.0,1.0,,0.0,0.0,0.3,0.49,0.0,0.489795918,,,,,,,,,,,,,,
UK_STUR_GAS,UK_STUR_GAS,106.8689917,2.0,UK,,,STUR,GAS,0.38,0.0,0.0,0.02,0.02,,0.0,0.0,0.4,0.38,0.0,0.0,,,,,,,,,,,,,,
UK_STUR_HRD,UK_STUR_HRD,731.6666667,21.0,UK,,,STUR,HRD,0.46,8.0,8.0,0.017777778,0.017777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,
UK_STUR_NUC,UK_STUR_NUC,997.8888889,9.0,UK,,,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,
UK_PHOT_SUN,UK_PHOT_SUN,11500.0,1.0,UK,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
UK_HPHS_WAT,UK_HPHS_WAT,2744.0,1.0,UK,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,13720.0,0.0,2744.0,0.8,,
UK_WTOF_WIN,UK_WTOF_WIN,5000.0,1.0,UK,,,WTOF,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
UK_WTON_WIN,UK_WTON_WIN,10000.0,1.0,UK,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
UK_STUR_OTH,UK_STUR_OTH,149.841785,29.0,UK,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,
